courseCode,title,cycle,section,credits,session,grading,teacher,language,grade,numReviews
AR-302(m),Studio BA6,bachelor,AR,10,Summer,During the semester,"Gay Menzel, Menzel",EN,0.0,0
AR-302(b),Studio BA6,bachelor,AR,10,Summer,During the semester,Graf,FR,0.0,0
AR-302(k),Studio BA6,bachelor,AR,10,Summer,During the semester,Huang,EN,0.0,0
AR-302(n),Studio BA6,bachelor,AR,10,Summer,During the semester,Lapierre,FR,0.0,0
AR-302(t),Studio BA6,bachelor,AR,10,Summer,During the semester,"Martinez Diez, Santamaria Varas",EN,0.0,0
AR-302(a),Studio BA6,bachelor,AR,10,Summer,During the semester,Viganò,EN,0.0,0
AR-302(q),Studio BA6,bachelor,AR,10,Summer,During the semester,Voser,FR,0.0,0
AR-302(h),Studio BA6,bachelor,AR,10,Summer,During the semester,Weinand,FR/EN,0.0,0
ENG-383,An introduction to the law of architecture : contracts and competition,bachelor,AR,2,Winter,Written,"Dubey, Werro",FR,0.0,0
AR-241,Building technology III,bachelor,AR,5,Winter,Written,"Boulic, Scartezzini, Zurbrügg",FR,0.0,0
AR-242,Building technology IV,bachelor,AR,5,Summer,Oral,"Boulic, Scartezzini, Zurbrügg",FR,0.0,0
AR-225,History of architecture III,bachelor,AR,4,Winter,Written,Gargiani,FR,0.0,0
AR-226,History of architecture V/VI,bachelor,AR,4,Summer,Written,Gargiani,FR,0.0,0
AR-264,Urban and territorial analysis,bachelor,AR,4,Summer,During the semester,Viganò,FR,0.0,0
AR-219,Advanced CAO and Integrated Modeling DIM,bachelor,AR,2,Winter,During the semester,"Hautecoeur, Zufferey",FR,0.0,0
AR-211,Stereotomy,bachelor,AR,2,Winter,During the semester,Cache,FR,0.0,0
AR-201(a),Studio BA3,bachelor,AR,,,,"Bakker, Blanc",FR,0.0,0
AR-202(a),Studio BA4,bachelor,AR,20,Summer,During the semester,"Bakker, Blanc",FR,0.0,0
AR-201(p),Studio BA3,bachelor,AR,,,,"Fröhlich, Fröhlich",FR,0.0,0
AR-202(p),Studio BA4,bachelor,AR,20,Summer,During the semester,"Fröhlich, Fröhlich",FR,0.0,0
AR-201(g),Studio BA3,bachelor,AR,,,,Rey,FR,0.0,0
AR-202(g),Studio BA4,bachelor,AR,20,Summer,During the semester,Rey,FR,0.0,0
AR-201(m),Studio BA3,bachelor,AR,,,,Taillieu,EN,0.0,0
AR-202(m),Studio BA4,bachelor,AR,20,Summer,During the semester,Taillieu,EN,0.0,0
AR-201(o),Studio BA3,bachelor,AR,,,,Verschuere,EN,0.0,0
AR-202(o),Studio BA4,bachelor,AR,20,Summer,During the semester,Verschuere,EN,0.0,0
AR-212,Theory and techniques of architectural figuration,bachelor,AR,4,Summer,Oral,Braghieri,FR,0.0,0
CH-301,Analytical separation methods,bachelor,CGC,3,Summer,Written,Roussel,FR,0.0,0
CH-221,Chemistry of elements s and p,bachelor,CGC,2,Winter,Written,Severin,EN,0.0,0
CH-222,Coordination chemistry,bachelor,CGC,2,Summer,During the semester,Queen,EN,0.0,0
CH-309(a),Experimental analytical chemistry,bachelor,CGC,3,Summer,During the semester,Roussel,FR,0.0,0
CH-230,Organic chemistry laboratory Work,bachelor,CGC,3,Winter,During the semester,"Marendaz, Zhu",FR,0.0,0
CH-233,Organic functions and reactions I,bachelor,CGC,3,Winter,Written,Zhu,FR,0.0,0
CH-223,Organometallic chemistry,bachelor,CGC,2,Summer,Written,Bobbink,EN,0.0,0
PHYS-201(e),General physics: electromagnetism,bachelor,PH,4,Winter,Written,Boyarkine,EN,0.0,0
CH-250,Mathematical methods in chemistry,bachelor,CGC,4,Summer,During the semester,"Lorenz, Vanicek",EN,0.0,0
CH-341,Physical chemistry of interfaces,bachelor,CGC,3,Summer,Written,Beck,EN,0.0,0
CH-244,Quantum chemistry,bachelor,CGC,6,Winter,Oral,Drabbels,EN,0.0,0
CH-343,Spectroscopy,bachelor,CGC,3,Summer,Oral,Drabbels,EN,0.0,0
CH-242(b),Statistical thermodynamics,bachelor,CGC,3,Summer,Written,Osterwalder,EN,0.0,0
CH-210,Biochemistry,bachelor,CGC,3,Winter,Written,Heinis,FR,0.0,0
ChE-201,Introduction to chemical engineering,bachelor,CGC,3,Winter,Written,Hatzimanikatis,EN,0.0,0
ChE-203,Introduction to chemical engineering Laboratory Works,bachelor,CGC,2,Summer,During the semester,Sivula,FR,0.0,0
ChE-204,Introduction to transport phenomena,bachelor,CGC,3,Summer,During the semester,Buonsanti,EN,0.0,0
MATH-234(b),Probabilities and statistics ,bachelor,MA,4,Winter,Written,Koch,FR,0.0,0
CH-310,Dynamics and kinetics,bachelor,CGC,3,Winter,Written,Lorenz,EN,0.0,0
CH-243,Electrochemistry of solutions,bachelor,CGC,3,Winter,Written,Girault,FR,0.0,0
CH-349,Experimental physical chemistry,bachelor,CGC,4,Winter,During the semester,Drabbels,EN,0.0,0
CH-315,Modeling lab,bachelor,CGC,3,Winter,During the semester,Smit,EN,0.0,0
CH-314,Structural analysis,bachelor,CGC,4,Winter,Written,"Bostedt, Emsley, Rizzo, Rizzoli",EN,0.0,0
ChE-311,Biochemical engineering,bachelor,CGC,3,Summer,Written,"Crelier, Zinn",EN,0.0,0
ChE-320,Bioreactor modeling and simulation,bachelor,CGC,3,Summer,During the semester,Hatzimanikatis,EN,0.0,0
ChE-330,Fluid mechanics and transport phenomena,bachelor,CGC,4,Winter,During the semester,Sivula,EN,0.0,0
ChE-310,Fundamentals of separation processes,bachelor,CGC,4,Summer,Written,Agrawal,EN,0.0,0
ChE-312,Numerical methods,bachelor,CGC,3,Summer,Written,"Miskovic, Sivula",EN,0.0,0
ChE-309,Chemical engineering practice,bachelor,CGC,3,Summer,During the semester,Sivula,FR,0.0,0
ME-323,Chemical process control,bachelor,CGC,3,Winter,Written,Miskovic,FR,0.0,0
ChE-304,Energy systems engineering,bachelor,CGC,3,Summer,During the semester,Luterbacher,EN,0.0,0
CH-334,Opération unitaire et technologie des procédés,bachelor,CGC,3,Summer,Oral,Meyer,FR,0.0,0
ChE-340,The engineering of chemical reactions,bachelor,CGC,4,Summer,During the semester,Boghossian,EN,0.0,0
EE-280,Electronics,bachelor,EL,3,Winter,Written,"Meinen, Sallese",FR,0.0,0
MSE-210,Functional properties of materials ,bachelor,MX,2,Winter,Written,Fontcuberta i Morral,FR,0.0,0
MSE-360,Polymer science,bachelor,MX,6,Winter,Written,"Görl, Plummer",FR,0.0,0
MGT-200,Economic thinking,bachelor,MTE,2,Winter,During the semester,"Gaulé, Kantorovitch",EN,0.0,0
MGT-201,Introduction to entrepreneurship,bachelor,MTE,2,Winter,During the semester,"Gruber, Weissenböck",EN,0.0,0
HUM-265,Anthropology of east Asia,bachelor,SHS,2,Winter,During the semester,Graezer Bideau,FR,0.0,0
HUM-202,Artistic practices A,bachelor,SHS,2,Winter,During the semester,"Leplâtre Pétrel, Westermeyer",FR,0.0,0
HUM-256,"Brain,  mind and society",bachelor,SHS,2,Winter,During the semester,Preissmann,FR,0.0,0
HUM-200,"Climate and natural disasters,  1500-1800",bachelor,SHS,2,Winter,During the semester,Boscani Leoni,FR,0.0,0
HUM-213,Cognitive psychology A,bachelor,SHS,2,Winter,During the semester,Flayelle,FR,0.0,0
HUM-247,Contemporary Iran,bachelor,SHS,2,Winter,During the semester,Ringgenberg,FR,0.0,0
HUM-201,Contemporary political issues A,bachelor,SHS,2,Winter,During the semester,Rayner,FR,0.0,0
HUM-355,Cooperation and development,bachelor,SHS,2,Winter,During the semester,,FR/EN,0.0,0
HUM-275,Evolutionary psychology ,bachelor,SHS,2,Winter,During the semester,Lemaitre,FR,0.0,0
HUM-233,Film history and theory ,bachelor,SHS,2,Winter,During the semester,Courcoux,FR,0.0,0
HUM-205,Graphic design A,bachelor,SHS,2,Winter,During the semester,Roueche,FR,0.0,0
HUM-203(a),History of contemporary Asia B,bachelor,SHS,2,Winter,During the semester,Rapin,FR,0.0,0
HUM-221(a),History of energies and transport A,bachelor,SHS,2,Winter,During the semester,Humair,FR,0.0,0
HUM-248(a),History of international relations,bachelor,SHS,2,Winter,During the semester,Schaufelbuehl,FR,0.0,0
HUM-206,Industrial design A,bachelor,SHS,2,Winter,During the semester,Král,FR,0.0,0
HUM-204,"Media,  communication and culture",bachelor,SHS,2,Winter,During the semester,"Haver, Vallotton",FR,0.0,0
HUM-215,Mediterranean myths and founding texts A,bachelor,SHS,2,Winter,During the semester,"Bouvier, Capponi",FR,0.0,0
HUM-242,Musicology and history of music A,bachelor,SHS,2,Winter,During the semester,Frei,FR,0.0,0
HUM-216,Philosophy of science A,bachelor,SHS,2,Winter,During the semester,Sachse,FR,0.0,0
HUM-318,"Science,  reason and faith I",bachelor,SHS,2,Winter,During the semester,Bert,FR,0.0,0
HUM-114,"Science,  technology and society A",bachelor,SHS,2,Winter,During the semester,Jaton,FR,0.0,0
HUM-241,Science and literature A,bachelor,SHS,2,Winter,During the semester,Atallah,FR,0.0,0
HUM-207(a),Social and political ethics B,bachelor,SHS,2,Winter,During the semester,Poltier,FR,0.0,0
HUM-218,Social psychology A,bachelor,SHS,2,Winter,During the semester,Butera,FR,0.0,0
HUM-208,State and human rights,bachelor,SHS,2,Winter,During the semester,"Lammers, Stoudmann",FR,0.0,0
HUM-220,Work and organizations,bachelor,SHS,2,Winter,During the semester,Perrenoud,FR,0.0,0
MGT-203,Sustainable entrepreneurship,bachelor,MTE,2,Summer,During the semester,Hertel,EN,0.0,0
MGT-202,"Technologie,  économie et politique: en face des crises",bachelor,MTE,2,Summer,During the semester,Foray,FR,0.0,0
HUM-379,Anthropology of the urban,bachelor,SHS,2,Summer,During the semester,Graezer Bideau,FR,0.0,0
HUM-350,Art brut,bachelor,SHS,2,Summer,During the semester,Peiry Tillmanns,FR,0.0,0
HUM-301,Artistic practices B,bachelor,SHS,2,Summer,During the semester,"Demierre, Radi",FR,0.0,0
HUM-234,Business law,bachelor,SHS,2,Summer,During the semester,Neuenschwander,FR,0.0,0
HUM-261,Contemporary Africa,bachelor,SHS,2,Summer,During the semester,Yere,FR,0.0,0
HUM-262,Contemporary China,bachelor,SHS,2,Summer,During the semester,Kernen,FR,0.0,0
HUM-254,Contemporary international history A,bachelor,SHS,2,Summer,During the semester,,FR,0.0,0
HUM-250,Contemporary political issues B,bachelor,SHS,2,Summer,During the semester,Rayner,FR,0.0,0
HUM-230,Gender and representation,bachelor,SHS,2,Summer,During the semester,Vejdovsky,FR,0.0,0
HUM-224,Graphic design B,bachelor,SHS,2,Summer,During the semester,Roueche,FR,0.0,0
HUM-257,"Health,  populations and society",bachelor,SHS,2,Summer,During the semester,Bochud,FR,0.0,0
HUM-276,History and digital humanities,bachelor,SHS,2,Summer,During the semester,Grandjean,FR,0.0,0
HUM-269,History and theory of photography,bachelor,SHS,2,Summer,During the semester,Lugon,FR,0.0,0
HUM-277,Human behavior and economic sciences,bachelor,SHS,2,Summer,During the semester,Palese,FR,0.0,0
HUM-225,Industrial design B,bachelor,SHS,2,Summer,During the semester,Král,FR,0.0,0
HUM-266,"Knowledge,  awareness,  beliefs I",bachelor,SHS,2,Summer,During the semester,Bert,FR,0.0,0
HUM-263,Media history,bachelor,SHS,2,Summer,During the semester,"Haver, Vallotton",FR,0.0,0
HUM-237,Mediterranean myths and founding texts B,bachelor,SHS,2,Summer,During the semester,"Bouvier, Ebach",FR,0.0,0
HUM-228,Musical studies B,bachelor,SHS,2,Summer,During the semester,"Dahmouni Martin, Profs divers",FR,0.0,0
HUM-274,Musical theory and creativity,bachelor,SHS,2,Summer,During the semester,,EN,0.0,0
HUM-217,Musicology and history of music B,bachelor,SHS,2,Summer,During the semester,Frei,FR,0.0,0
HUM-238,Philosophy of science B,bachelor,SHS,2,Summer,During the semester,Sachse,FR,0.0,0
HUM-229,"Science,  technology and society B",bachelor,SHS,2,Summer,During the semester,Vinck,FR,0.0,0
HUM-251,Science and literature B,bachelor,SHS,2,Summer,During the semester,Atallah,FR,0.0,0
HUM-271,Social and political ethics B,bachelor,SHS,2,Summer,During the semester,Poltier,FR,0.0,0
HUM-278,Social changes in Hong Kong and Taiwan,bachelor,SHS,2,Summer,During the semester,Lam,EN,0.0,0
HUM-240,Social psychology B,bachelor,SHS,2,Summer,During the semester,Butera,FR,0.0,0
HUM-226,Sustainable development A,bachelor,SHS,2,Summer,During the semester,Arnsperger,FR,0.0,0
MGT-301,Foundations in financial economics,bachelor,MTE,2,Winter,During the semester,"Collin Dufresne, Fahlenbrach, Hugonnier",EN,0.0,0
MGT-300,Game theory and strategic decisions,bachelor,MTE,2,Winter,During the semester,Perazzi,EN,0.0,0
HUM-222,Artistic practices C,bachelor,SHS,2,Winter,During the semester,"Rittener, Tschumi",FR,0.0,0
HUM-381,Colour psychology,bachelor,SHS,2,Winter,During the semester,Mohr,EN,0.0,0
HUM-249,Competing with China,bachelor,SHS,2,Winter,During the semester,Laperrouza,FR,0.0,0
HUM-357,Contemporary Japan A,bachelor,SHS,2,Winter,During the semester,Vogel Chevroulet,FR,0.0,0
HUM-378,Creativity and participatory design,bachelor,SHS,2,Winter,During the semester,"Aeberli, Missonier",FR,0.0,0
HUM-329,Ethical issues in scientific research,bachelor,SHS,2,Winter,During the semester,Poltier,FR,0.0,0
HUM-305,Graphic design C,bachelor,SHS,2,Winter,During the semester,Roueche,FR,0.0,0
HUM-347,Group dynamics in organisations,bachelor,SHS,2,Winter,During the semester,Krings,FR,0.0,0
HUM-330,History of energies and transport B,bachelor,SHS,2,Winter,During the semester,Humair,FR,0.0,0
HUM-346,Human resources management,bachelor,SHS,2,Winter,During the semester,,FR,0.0,0
HUM-306,Industrial design C,bachelor,SHS,2,Winter,During the semester,Král,FR,0.0,0
HUM-352,Introduction to intellectual property law,bachelor,SHS,2,Winter,During the semester,Joye,FR,0.0,0
HUM-382,"Knowledge,  awareness,  beliefs II",bachelor,SHS,2,Winter,During the semester,Bert,FR,0.0,0
HUM-314,Mediterranean myths and founding texts C,bachelor,SHS,2,Winter,During the semester,"Lenzo, Pellet",FR,0.0,0
HUM-358,Memory sciences,bachelor,SHS,2,Winter,During the semester,Preissmann,FR,0.0,0
HUM-313,Musicology and history of music C,bachelor,SHS,2,Winter,During the semester,Frei,FR,0.0,0
HUM-315,Physics and philosophy in the 20th century,bachelor,SHS,2,Winter,During the semester,Esfeld,FR,0.0,0
HUM-320,Professions and careers,bachelor,SHS,2,Winter,During the semester,Perrenoud,FR,0.0,0
HUM-367,Risk governance,bachelor,SHS,2,Winter,During the semester,Florin,FR,0.0,0
HUM-353,"Science,  technology and society C",bachelor,SHS,2,Winter,During the semester,Sormani,FR,0.0,0
HUM-219,Science and literature C,bachelor,SHS,2,Winter,During the semester,Atallah,FR,0.0,0
HUM-311,Screen history,bachelor,SHS,2,Winter,During the semester,Lugon,FR,0.0,0
HUM-317,Social psychology C,bachelor,SHS,2,Winter,During the semester,Butera,FR,0.0,0
HUM-373,"Sport,  doping and sciences",bachelor,SHS,2,Winter,During the semester,"Botré, Ohl",FR,0.0,0
HUM-392,The Ethics and Law of Artificial Intelligence,bachelor,SHS,2,Winter,During the semester,Rochel,EN,0.0,0
HUM-391,The Middle East through the prism of the Arab Spring,bachelor,SHS,2,Winter,During the semester,Appelt,FR,0.0,0
HUM-304,Video games and society,bachelor,SHS,2,Winter,During the semester,Coavoux,FR,0.0,0
MGT-302,Data driven business analytics,bachelor,MTE,2,Summer,During the semester,"Etesami, Kiyavash, Malamud",EN,0.0,0
MGT-303,Economics of ideas,bachelor,MTE,2,Summer,During the semester,de Rassenfosse,EN,0.0,0
HUM-322,Artistic practices D,bachelor,SHS,2,Summer,During the semester,"Kohler, Reist Faulon",FR,0.0,0
HUM-399,Arts and digital technology,bachelor,SHS,2,Summer,During the semester,Tanferri Machado,FR,0.0,0
HUM-323,China: a new global power,bachelor,SHS,2,Summer,During the semester,Kernen,FR,0.0,0
HUM-369,Digital humanities,bachelor,SHS,2,Summer,During the semester,,FR,0.0,0
HUM-359,Environmental ethics,bachelor,SHS,2,Summer,During the semester,Poltier,FR,0.0,0
HUM-371,Foreign relations and Switzerland,bachelor,SHS,2,Summer,During the semester,Ruppen Coutaz,FR,0.0,0
HUM-326,Graphic design D,bachelor,SHS,2,Summer,During the semester,Roueche,FR,0.0,0
HUM-324,History of contemporary Asia B,bachelor,SHS,2,Summer,During the semester,Rapin,FR,0.0,0
HUM-340,History of economic thought,bachelor,SHS,2,Summer,During the semester,Allisson,FR,0.0,0
HUM-385,History of science and technology,bachelor,SHS,2,Summer,During the semester,Baudry,FR,0.0,0
HUM-387,How technology shapes the workplace of the future,bachelor,SHS,2,Summer,During the semester,Lalive,EN,0.0,0
HUM-327,Industrial design D,bachelor,SHS,2,Summer,During the semester,Král,FR,0.0,0
HUM-393,Introduction to Environmental History,bachelor,SHS,2,Summer,During the semester,Elsig,FR,0.0,0
HUM-390,La dimension sociale de la durabilité,bachelor,SHS,2,Summer,During the semester,Roca Escoda,FR,0.0,0
HUM-307,Law of technological research,bachelor,SHS,2,Summer,During the semester,Joye,FR,0.0,0
HUM-394,Manufacturing artistic identities from the 19th to the 21st centuries,bachelor,SHS,2,Summer,During the semester,Danguy,FR,0.0,0
HUM-337,Media and society,bachelor,SHS,2,Summer,During the semester,Haver,FR,0.0,0
HUM-339,Mediterranean myths and founding texts D,bachelor,SHS,2,Summer,During the semester,"Capponi, Pellet",FR,0.0,0
HUM-331,Musical studies D,bachelor,SHS,2,Summer,During the semester,"Dahmouni Martin, Profs divers",FR,0.0,0
HUM-388,Personalized health: biomedical & social challenge,bachelor,SHS,2,Summer,During the semester,Chiapperino,FR,0.0,0
HUM-375,Prototyping,bachelor,SHS,2,Summer,During the semester,"Aeberli, Laperrouza",FR,0.0,0
HUM-239,Psychology of emotion,bachelor,SHS,2,Summer,During the semester,Dan Glauser,FR,0.0,0
HUM-365,"Science,  reason and faith II",bachelor,SHS,2,Summer,During the semester,Bert,FR,0.0,0
HUM-332,"Science,  technology and society D",bachelor,SHS,2,Summer,During the semester,,FR,0.0,0
HUM-345,Science and literature D,bachelor,SHS,2,Summer,During the semester,Atallah,FR,0.0,0
HUM-343,Social psychology D,bachelor,SHS,2,Summer,During the semester,Dompnier,FR,0.0,0
HUM-380,Video games and gamification,bachelor,SHS,2,Summer,During the semester,"Krichane, Rochat",FR,0.0,0
PHYS-324,Classical electrodynamics,bachelor,PH,4,Winter,Written,Augusto Penedones Fernandes,EN,0.0,0
PHYS-311,Nuclear and particle physics I ,bachelor,PH,4,Winter,Written,Schneider,FR,0.0,0
PHYS-313,Quantum physics I,bachelor,PH,5,Winter,Written,Carleo,FR,0.0,0
PHYS-314,Quantum physics II,bachelor,PH,5,Summer,Written,Krzakala,FR,0.0,0
PHYS-309,Solid state physics I,bachelor,PH,3,Winter,Written,Rønnow,EN,0.0,0
PHYS-310,Solid state physics II,bachelor,PH,5,Summer,Written,Yazyev,EN,0.0,0
PHYS-315,Statistical physics I,bachelor,PH,4,Winter,Written,Mila,FR,0.0,0
PHYS-316,Statistical physics II,bachelor,PH,4,Summer,Written,Zdeborová,FR,0.0,0
PHYS-319,Physics lab IIIa,bachelor,PH,8,Winter,During the semester,"Magrez, Tkalcec Vâju",FR,0.0,0
PHYS-320,Physics lab IIIb,bachelor,PH,8,Summer,During the semester,"Magrez, Tkalcec Vâju",FR,0.0,0
PHYS-323,Astrophysics II,bachelor,PH,3,Winter,Written,Jablonka,FR,0.0,0
PHYS-301,Biophysics : physics of the cell,bachelor,PH,3,Summer,Written,"De Los Rios, Manley",EN,0.0,0
PHYS-332,Computational physics III,bachelor,PH,3,Summer,During the semester,Yazyev,EN,0.0,0
PHYS-331,Functional analysis,bachelor,PH,3,Winter,Oral,Bossoney,FR,0.0,0
PHYS-325,Introduction to plasma physics,bachelor,PH,3,Summer,Oral,"Alberti, Loizu Cisquella",FR,0.0,0
PHYS-312,Nuclear and particle physics II,bachelor,PH,3,Summer,Oral,Schneider,FR,0.0,0
PHYS-317,Optics I,bachelor,PH,3,Winter,Oral,Dwir,FR,0.0,0
PHYS-318,Optics II,bachelor,PH,3,Summer,Oral,Houdré,FR,0.0,0
MATH-201,Analysis III,bachelor,MA,5,Winter,Written,Stubbe,FR,0.0,0
MATH-206,Analysis IV,bachelor,MA,5,Summer,Written,Stubbe,FR,0.0,0
PHYS-202,Analytical mechanics,bachelor,PH,5,Summer,Written,De Los Rios,FR,0.0,0
PHYS-203,Computational physics I,bachelor,PH,3,Winter,During the semester,Villard,FR,0.0,0
PHYS-210,Computational physics II,bachelor,PH,4,Summer,During the semester,Villard,FR,0.0,0
PHYS-200,Physics III,bachelor,PH,6,Winter,Written,Brune,FR,0.0,0
PHYS-206,Physics IV,bachelor,PH,6,Summer,Written,Banerjee,EN,0.0,0
MATH-233,Probabilities and statistics ,bachelor,MA,4,Winter,Written,Davison,FR,0.0,0
PHYS-209,Astrophysics I: introduction to astrophysics,bachelor,PH,3,Summer,Written,Courbin,FR,0.0,0
EE-282,Initiation to electronics,bachelor,EL,3,Winter,Written,"Meinen, Sallese",FR,0.0,0
PHYS-216,Mathematical methods for physicists,bachelor,PH,4,Summer,Written,"Brunner, Graves",EN,0.0,0
PHYS-204,Physics lab IIa,bachelor,PH,,,,Tkalcec Vâju,FR,0.0,0
PHYS-211,Physics lab IIb,bachelor,PH,8,Summer,During the semester,Tkalcec Vâju,FR,0.0,0
ENV-367,Environmental and construction law ,bachelor,SIE,4,Winter,During the semester,Romy,FR,0.0,0
ENV-370,Environmental system analysis and assessment,bachelor,SIE,5,Summer,Written,"Athanassiadis, Binder Signer, Payet",FR/EN,0.0,0
ENV-320,Physics and chemistry of the atmosphere,bachelor,SIE,5,Summer,Written,"Huwald, Lehning, Schmale, Takahama",EN,0.0,0
ME-273,Introduction to control of dynamical systems,bachelor,GM,3,Summer,Written,Müllhaupt,FR,0.0,0
ENV-341,Remote sensing,bachelor,SIE,3,Summer,Written,"Berne, Tuia",FR,0.0,0
ENV-304,Treatment and valorization of water and waste,bachelor,SIE,5,Winter,Written,"Clericetti, Derlon, Monnin",FR,0.0,0
ENV-321,Aquatic ecosystems,bachelor,SIE,3,Summer,Written,"Battin, Peter",EN,0.0,0
ENV-306,Ecotoxicology,bachelor,SIE,3,Summer,Written,Schirmer,EN,0.0,0
